Task B3: These are all the Countries from least to highest temperature of the given range -10.0-23.43
Temperature, Year, Month, Country, Country_Code
13.66(C) 56.58(F), 2006, Jun, Kyrgyzstan, KGZ 
13.66(C) 56.59(F), 2015, Sep, Belgium, BEL 
13.66(C) 56.59(F), 2005, Oct, Belgium, BEL 
13.66(C) 56.6(F), 2004, Jan, Egypt, EGY 
13.67(C) 56.6(F), 2003, Jan, Kuwait, KWT 
13.67(C) 56.6(F), 2002, Oct, Japan, JPN 
13.67(C) 56.6(F), 2016, Mar, Iran, IRN 
13.67(C) 56.6(F), 2001, Sep, Bosnia and Herzegovina, BIH 
13.67(C) 56.61(F), 2007, Mar, Cyprus, CYP 
13.67(C) 56.61(F), 2016, Aug, Uruguay, URY 
13.67(C) 56.61(F), 2010, May, Japan, JPN 
13.67(C) 56.61(F), 2006, Oct, Netherlands, NLD 
13.67(C) 56.61(F), 2005, May, Slovakia, SVK 
13.68(C) 56.62(F), 2014, Aug, Sweden, SWE 
13.68(C) 56.63(F), 2007, Oct, Korea. Republic of, KOR 
13.68(C) 56.63(F), 2013, May, Slovakia, SVK 
13.69(C) 56.64(F), 2011, May, Slovakia, SVK 
13.69(C) 56.64(F), 2009, Sep, Austria, AUT 
13.69(C) 56.64(F), 2009, May, Netherlands, NLD 
13.69(C) 56.64(F), 2008, May, Slovakia, SVK 
13.69(C) 56.64(F), 2010, May, China, CHN 
13.69(C) 56.64(F), 2006, Oct, Croatia, HRV 
13.69(C) 56.64(F), 2016, May, Luxembourg, LUX 
13.7(C) 56.65(F), 2001, Oct, Monaco, MCO 
13.7(C) 56.65(F), 2016, Jan, Malta, MLT 
13.7(C) 56.66(F), 2007, Jun, United Kingdom, GBR 
13.7(C) 56.66(F), 2004, Dec, Algeria, DZA 
13.7(C) 56.66(F), 2008, Jun, Switzerland, CHE 
13.7(C) 56.66(F), 2015, Aug, Liechtenstein, LIE 
13.7(C) 56.66(F), 2015, Oct, Bhutan, BTN 
13.7(C) 56.67(F), 2016, Sep, Ireland, IRL 
13.71(C) 56.67(F), 2011, Jan, Libya, LBY 
13.71(C) 56.68(F), 2006, Dec, Libya, LBY 
13.71(C) 56.68(F), 2007, Feb, Tunisia, TUN 
13.71(C) 56.68(F), 2003, Oct, Spain, ESP 
13.71(C) 56.68(F), 2011, Feb, Israel, ISR 
13.71(C) 56.68(F), 2015, Sep, Lesotho, LSO 
13.72(C) 56.69(F), 2016, Aug, Finland, FIN 
13.72(C) 56.7(F), 2009, Aug, Sweden, SWE 
13.72(C) 56.7(F), 2005, Mar, New Zealand, NZL 
13.72(C) 56.7(F), 2016, Jan, Kuwait, KWT 
13.72(C) 56.7(F), 2007, Jun, Switzerland, CHE 
13.73(C) 56.71(F), 2005, Oct, Uzbekistan, UZB 
13.73(C) 56.71(F), 2012, May, Korea. Democratic People's Republic of, PRK 
13.73(C) 56.71(F), 2000, Feb, Egypt, EGY 
13.73(C) 56.71(F), 2012, Oct, Uzbekistan, UZB 
13.74(C) 56.72(F), 2003, Apr, Portugal, PRT 
13.74(C) 56.73(F), 2011, May, Japan, JPN 
13.74(C) 56.73(F), 2003, Sep, Georgia, GEO 
13.74(C) 56.73(F), 2004, May, Albania, ALB 
13.74(C) 56.73(F), 2014, Jan, New Zealand, NZL 
13.74(C) 56.73(F), 2002, Mar, New Zealand, NZL 
13.74(C) 56.73(F), 2004, Jun, Latvia, LVA 
13.74(C) 56.74(F), 2013, Sep, Germany, DEU 
13.75(C) 56.74(F), 2001, May, Korea. Democratic People's Republic of, PRK 
13.75(C) 56.74(F), 2009, Jun, United Kingdom, GBR 
13.75(C) 56.75(F), 2002, May, Korea. Democratic People's Republic of, PRK 
13.75(C) 56.76(F), 2015, Jun, Tajikistan, TJK 
13.76(C) 56.76(F), 2008, Dec, New Zealand, NZL 
13.76(C) 56.76(F), 2004, Oct, Japan, JPN 
13.76(C) 56.76(F), 2008, Sep, Belgium, BEL 
13.76(C) 56.77(F), 2014, Oct, Korea. Republic of, KOR 
13.77(C) 56.78(F), 2000, Oct, Spain, ESP 
13.77(C) 56.79(F), 2011, Dec, Libya, LBY 
13.77(C) 56.79(F), 2004, Jun, Kyrgyzstan, KGZ 
13.77(C) 56.79(F), 2016, Dec, Egypt, EGY 
13.77(C) 56.79(F), 2003, Dec, Malta, MLT 
13.78(C) 56.8(F), 2009, Apr, Lesotho, LSO 
13.78(C) 56.8(F), 2007, Apr, Lesotho, LSO 
13.78(C) 56.8(F), 2014, Oct, Monaco, MCO 
13.78(C) 56.8(F), 2016, Jun, United Kingdom, GBR 
13.78(C) 56.8(F), 2014, Feb, Israel, ISR 
13.78(C) 56.8(F), 2007, Jun, Ireland, IRL 
13.78(C) 56.81(F), 2016, May, Czech Republic, CZE 
13.78(C) 56.81(F), 2015, Sep, Latvia, LVA 
13.78(C) 56.81(F), 2016, Dec, Libya, LBY 
13.78(C) 56.81(F), 2000, May, Belarus, BLR 
13.79(C) 56.82(F), 2012, Apr, Kazakhstan, KAZ 
13.79(C) 56.82(F), 2013, Apr, Nepal, NPL 
13.79(C) 56.82(F), 2003, Jun, Ireland, IRL 
13.79(C) 56.82(F), 2003, May, Luxembourg, LUX 
13.79(C) 56.82(F), 2016, May, Bosnia and Herzegovina, BIH 
13.79(C) 56.83(F), 2012, Jul, Ireland, IRL 
13.79(C) 56.83(F), 2014, Sep, United Kingdom, GBR 
13.8(C) 56.83(F), 2016, Sep, Uruguay, URY 
13.8(C) 56.84(F), 2002, Sep, Germany, DEU 
13.8(C) 56.84(F), 2012, Dec, Algeria, DZA 
13.8(C) 56.84(F), 2007, Sep, Netherlands, NLD 
13.8(C) 56.84(F), 2008, Oct, Spain, ESP 
13.81(C) 56.85(F), 2006, May, China, CHN 
13.81(C) 56.85(F), 2006, Jun, Australia, AUS 
13.81(C) 56.86(F), 2014, Oct, Turkmenistan, TKM 
13.81(C) 56.86(F), 2006, May, Netherlands, NLD 
13.81(C) 56.86(F), 2016, Sep, Georgia, GEO 
13.81(C) 56.86(F), 2001, Apr, Argentina, ARG 
13.81(C) 56.86(F), 2004, Oct, Azerbaijan, AZE 
13.81(C) 56.86(F), 2014, Apr, Afghanistan, AFG 
13.81(C) 56.86(F), 2006, Oct, Turkey, TUR 
13.81(C) 56.86(F), 2001, Oct, Bhutan, BTN 
13.82(C) 56.87(F), 2004, Jun, Denmark, DNK 
13.82(C) 56.87(F), 2016, Mar, Syria, SYR 
13.82(C) 56.88(F), 2011, May, Poland, POL 
13.82(C) 56.88(F), 2002, Sep, Luxembourg, LUX 
13.82(C) 56.88(F), 2015, Nov, Syria, SYR 
13.83(C) 56.89(F), 2015, May, Korea. Democratic People's Republic of, PRK 
13.83(C) 56.89(F), 2000, Nov, Morocco, MAR 
13.83(C) 56.89(F), 2012, Mar, Israel, ISR 
13.83(C) 56.89(F), 2006, May, Bosnia and Herzegovina, BIH 
13.83(C) 56.89(F), 2015, Oct, Nepal, NPL 
13.83(C) 56.89(F), 2003, Feb, Egypt, EGY 
13.83(C) 56.89(F), 2012, Feb, Libya, LBY 
13.83(C) 56.89(F), 2009, Jun, Estonia, EST 
13.83(C) 56.89(F), 2006, Nov, Jordan, JOR 
13.83(C) 56.9(F), 2014, Jun, Latvia, LVA 
13.83(C) 56.9(F), 2012, Apr, Nepal, NPL 
13.83(C) 56.9(F), 2003, Feb, Libya, LBY 
13.83(C) 56.9(F), 2004, Jul, Sweden, SWE 
13.83(C) 56.9(F), 2015, Oct, Korea. Republic of, KOR 
13.84(C) 56.91(F), 2000, Apr, Greece, GRC 
13.84(C) 56.91(F), 2004, Aug, Sweden, SWE 
13.84(C) 56.91(F), 2003, Dec, Libya, LBY 
13.84(C) 56.92(F), 2003, May, Belgium, BEL 
13.85(C) 56.92(F), 2006, Oct, Nepal, NPL 
13.85(C) 56.92(F), 2007, Aug, Switzerland, CHE 
13.85(C) 56.93(F), 2014, Oct, Japan, JPN 
13.85(C) 56.93(F), 2009, Sep, Uruguay, URY 
13.85(C) 56.93(F), 2005, Jan, Egypt, EGY 
13.85(C) 56.94(F), 2014, Apr, Nepal, NPL 
13.86(C) 56.95(F), 2004, Mar, Iran, IRN 
13.86(C) 56.95(F), 2003, Sep, Slovakia, SVK 
13.86(C) 56.95(F), 2013, Sep, Georgia, GEO 
13.86(C) 56.95(F), 2005, Jun, Tajikistan, TJK 
13.86(C) 56.96(F), 2004, Jun, Ireland, IRL 
13.86(C) 56.96(F), 2013, Feb, Iraq, IRQ 
13.87(C) 56.97(F), 2010, Aug, Switzerland, CHE 
13.87(C) 56.97(F), 2002, May, Germany, DEU 
13.87(C) 56.97(F), 2000, Apr, Hungary, HUN 
13.87(C) 56.97(F), 2013, May, Republic of Montenegro, MNE 
13.87(C) 56.97(F), 2005, Aug, Uruguay, URY 
13.88(C) 56.98(F), 2006, Oct, Belgium, BEL 
13.88(C) 56.98(F), 2002, Feb, Malta, MLT 
13.88(C) 56.98(F), 2005, Mar, Malta, MLT 
13.88(C) 56.98(F), 2009, Sep, Latvia, LVA 
13.88(C) 56.99(F), 2007, May, Armenia, ARM 
13.88(C) 56.99(F), 2000, Oct, Afghanistan, AFG 
13.89(C) 57.01(F), 2012, Mar, Malta, MLT 
13.89(C) 57.01(F), 2015, May, China, CHN 
13.89(C) 57.01(F), 2004, Aug, Uruguay, URY 
13.9(C) 57.01(F), 2012, Jan, Chile, CHL 
13.9(C) 57.03(F), 2001, Oct, Japan, JPN 
13.91(C) 57.03(F), 2011, Jul, Namibia, NAM 
13.91(C) 57.03(F), 2009, May, Germany, DEU 
13.91(C) 57.04(F), 2004, Sep, Czech Republic, CZE 
13.91(C) 57.04(F), 2008, Mar, New Zealand, NZL 
13.91(C) 57.04(F), 2011, Jan, Kuwait, KWT 
13.91(C) 57.04(F), 2012, Apr, Azerbaijan, AZE 
13.92(C) 57.05(F), 2001, Dec, Algeria, DZA 
13.92(C) 57.05(F), 2009, May, China, CHN 
13.92(C) 57.05(F), 2013, May, Japan, JPN 
13.92(C) 57.05(F), 2004, Jun, United Kingdom, GBR 
13.92(C) 57.06(F), 2012, Dec, Cyprus, CYP 
13.92(C) 57.06(F), 2014, Jun, Kyrgyzstan, KGZ 
13.92(C) 57.06(F), 2016, Jan, Algeria, DZA 
13.92(C) 57.06(F), 2008, Apr, Argentina, ARG 
13.92(C) 57.06(F), 2012, Jun, Kyrgyzstan, KGZ 
13.93(C) 57.07(F), 2007, May, Netherlands, NLD 
13.93(C) 57.07(F), 2016, May, Germany, DEU 
13.93(C) 57.07(F), 2000, May, Monaco, MCO 
13.93(C) 57.07(F), 2013, Jan, Chile, CHL 
13.93(C) 57.07(F), 2016, Oct, Turkey, TUR 
13.93(C) 57.08(F), 2004, Sep, Denmark, DNK 
13.93(C) 57.08(F), 2014, Apr, Argentina, ARG 
13.93(C) 57.08(F), 2007, Nov, Lebanon, LBN 
13.93(C) 57.08(F), 2001, May, China, CHN 
13.94(C) 57.08(F), 2010, Sep, Belgium, BEL 
13.94(C) 57.08(F), 2016, Oct, Afghanistan, AFG 
13.94(C) 57.09(F), 2008, Nov, Syria, SYR 
13.94(C) 57.09(F), 2014, Sep, Ireland, IRL 
13.94(C) 57.09(F), 2014, Mar, Malta, MLT 
13.94(C) 57.09(F), 2010, Oct, Spain, ESP 
13.94(C) 57.09(F), 2016, Feb, Tunisia, TUN 
13.94(C) 57.09(F), 2003, May, Monaco, MCO 
13.94(C) 57.1(F), 2006, May, Belgium, BEL 
13.94(C) 57.1(F), 2002, May, Kazakhstan, KAZ 
13.94(C) 57.1(F), 2011, Jul, Ireland, IRL 
13.95(C) 57.1(F), 2010, Jan, Algeria, DZA 
13.95(C) 57.1(F), 2007, Apr, Portugal, PRT 
13.95(C) 57.11(F), 2001, Jul, Botswana, BWA 
13.95(C) 57.11(F), 2013, Apr, Greece, GRC 
13.95(C) 57.11(F), 2014, Jan, Malta, MLT 
13.95(C) 57.12(F), 2010, May, Bosnia and Herzegovina, BIH 
13.96(C) 57.12(F), 2015, Feb, Algeria, DZA 
13.96(C) 57.12(F), 2010, Sep, Lesotho, LSO 
13.96(C) 57.12(F), 2015, Jun, Kyrgyzstan, KGZ 
13.96(C) 57.13(F), 2000, Oct, Italy, ITA 
13.96(C) 57.13(F), 2007, Sep, Bosnia and Herzegovina, BIH 
13.96(C) 57.13(F), 2009, Oct, Japan, JPN 
13.96(C) 57.13(F), 2014, Jan, Libya, LBY 
13.97(C) 57.14(F), 2008, Apr, Nepal, NPL 
13.97(C) 57.14(F), 2003, Aug, Finland, FIN 
13.97(C) 57.14(F), 2011, May, Czech Republic, CZE 
13.97(C) 57.15(F), 2014, Sep, Lesotho, LSO 
13.97(C) 57.15(F), 2009, Oct, Nepal, NPL 
13.97(C) 57.15(F), 2013, Jan, Kuwait, KWT 
13.97(C) 57.15(F), 2011, Sep, Lithuania, LTU 
13.98(C) 57.16(F), 2010, Feb, Tunisia, TUN 
13.98(C) 57.16(F), 2003, Apr, Afghanistan, AFG 
13.98(C) 57.16(F), 2002, Jun, Sweden, SWE 
13.98(C) 57.17(F), 2014, May, Macedonia, MKD 
13.98(C) 57.17(F), 2003, Sep, Poland, POL 
13.98(C) 57.17(F), 2005, Nov, Morocco, MAR 
13.99(C) 57.17(F), 2013, Dec, Malta, MLT 
13.99(C) 57.18(F), 2011, May, Belarus, BLR 
13.99(C) 57.18(F), 2001, Nov, Morocco, MAR 
13.99(C) 57.18(F), 2002, Jul, Ireland, IRL 
13.99(C) 57.18(F), 2014, Aug, Ireland, IRL 
13.99(C) 57.18(F), 2007, Sep, Belgium, BEL 
13.99(C) 57.18(F), 2001, May, Netherlands, NLD 
13.99(C) 57.19(F), 2001, Oct, Afghanistan, AFG 
13.99(C) 57.19(F), 2005, Oct, Italy, ITA 
13.99(C) 57.19(F), 2012, Jul, United Kingdom, GBR 
13.99(C) 57.19(F), 2008, May, Andorra, AND 
14.0(C) 57.2(F), 2006, Jul, Australia, AUS 
14.0(C) 57.2(F), 2009, May, Czech Republic, CZE 
14.0(C) 57.2(F), 2011, Mar, Jordan, JOR 
14.0(C) 57.21(F), 2005, Aug, South Africa, ZAF 
14.0(C) 57.21(F), 2001, Mar, Lebanon, LBN 
14.01(C) 57.21(F), 2008, Dec, Kuwait, KWT 
14.01(C) 57.21(F), 2005, Mar, Cyprus, CYP 
14.01(C) 57.21(F), 2016, Sep, Switzerland, CHE 
14.01(C) 57.21(F), 2005, Jun, Ireland, IRL 
14.01(C) 57.21(F), 2006, Dec, Egypt, EGY 
14.01(C) 57.21(F), 2009, May, Slovakia, SVK 
14.01(C) 57.22(F), 2001, Oct, Netherlands, NLD 
14.01(C) 57.22(F), 2002, Sep, Republic of Montenegro, MNE 
14.01(C) 57.22(F), 2006, Mar, Cyprus, CYP 
14.01(C) 57.22(F), 2005, Jun, Estonia, EST 
14.01(C) 57.22(F), 2015, Aug, Sweden, SWE 
14.01(C) 57.22(F), 2015, Apr, Lebanon, LBN 
14.02(C) 57.23(F), 2015, Mar, New Zealand, NZL 
14.02(C) 57.23(F), 2012, May, Netherlands, NLD 
14.02(C) 57.24(F), 2005, Jun, United Kingdom, GBR 
14.03(C) 57.25(F), 2008, Dec, Malta, MLT 
14.03(C) 57.25(F), 2001, Dec, Libya, LBY 
14.03(C) 57.25(F), 2007, Oct, Lesotho, LSO 
14.03(C) 57.25(F), 2011, Sep, Belarus, BLR 
14.03(C) 57.26(F), 2001, Jan, Egypt, EGY 
14.03(C) 57.26(F), 2011, Oct, Andorra, AND 
14.04(C) 57.26(F), 2013, Feb, Algeria, DZA 
14.04(C) 57.27(F), 2009, Mar, Malta, MLT 
14.04(C) 57.27(F), 2011, Jul, United Kingdom, GBR 
14.04(C) 57.27(F), 2014, Jun, Ireland, IRL 
14.04(C) 57.27(F), 2015, Jun, Estonia, EST 
14.04(C) 57.27(F), 2011, May, Turkey, TUR 
14.04(C) 57.27(F), 2001, Jun, Estonia, EST 
14.04(C) 57.27(F), 2012, Sep, Belarus, BLR 
14.04(C) 57.27(F), 2014, Dec, New Zealand, NZL 
14.04(C) 57.27(F), 2008, Feb, Egypt, EGY 
14.04(C) 57.27(F), 2006, Sep, Switzerland, CHE 
14.04(C) 57.28(F), 2013, May, Italy, ITA 
14.05(C) 57.28(F), 2004, Feb, New Zealand, NZL 
14.05(C) 57.29(F), 2001, Apr, Portugal, PRT 
14.05(C) 57.29(F), 2005, Sep, Lesotho, LSO 
14.05(C) 57.29(F), 2009, Feb, Iraq, IRQ 
14.05(C) 57.29(F), 2011, Aug, United Kingdom, GBR 
14.05(C) 57.29(F), 2013, Oct, France, FRA 
14.05(C) 57.29(F), 2011, Jul, Botswana, BWA 
14.06(C) 57.3(F), 2010, Aug, Ireland, IRL 
14.06(C) 57.31(F), 2010, Aug, Finland, FIN 
14.06(C) 57.31(F), 2004, May, Republic of Serbia, SRB 
14.07(C) 57.32(F), 2014, Aug, South Africa, ZAF 
14.07(C) 57.32(F), 2007, Dec, New Zealand, NZL 
14.07(C) 57.32(F), 2000, Oct, Japan, JPN 
14.07(C) 57.33(F), 2016, Sep, Lithuania, LTU 
14.07(C) 57.33(F), 2011, Dec, New Zealand, NZL 
14.08(C) 57.34(F), 2007, Jun, Tajikistan, TJK 
14.08(C) 57.34(F), 2012, Mar, Morocco, MAR 
14.08(C) 57.34(F), 2016, May, Korea. Democratic People's Republic of, PRK 
14.08(C) 57.34(F), 2003, Oct, Nepal, NPL 
14.08(C) 57.34(F), 2005, May, Bhutan, BTN 
14.08(C) 57.35(F), 2012, Jun, Switzerland, CHE 
14.08(C) 57.35(F), 2009, Jun, Ireland, IRL 
14.09(C) 57.35(F), 2000, Jun, Estonia, EST 
14.09(C) 57.36(F), 2013, Mar, New Zealand, NZL 
14.09(C) 57.36(F), 2010, Jun, United Kingdom, GBR 
14.09(C) 57.36(F), 2002, Oct, Turkey, TUR 
14.09(C) 57.37(F), 2000, Jun, Australia, AUS 
14.1(C) 57.37(F), 2011, Aug, Finland, FIN 
14.1(C) 57.37(F), 2008, Apr, Azerbaijan, AZE 
14.1(C) 57.38(F), 2012, Apr, Argentina, ARG 
14.1(C) 57.38(F), 2005, Aug, Austria, AUT 
14.1(C) 57.39(F), 2012, Dec, Libya, LBY 
14.1(C) 57.39(F), 2008, May, Republic of Montenegro, MNE 
14.11(C) 57.39(F), 2007, Feb, Malta, MLT 
14.11(C) 57.39(F), 2003, Sep, Uruguay, URY 
14.11(C) 57.39(F), 2005, Apr, Portugal, PRT 
14.11(C) 57.4(F), 2008, Oct, Italy, ITA 
14.11(C) 57.4(F), 2016, May, Latvia, LVA 
14.11(C) 57.4(F), 2015, Nov, Lebanon, LBN 
14.11(C) 57.4(F), 2013, May, China, CHN 
14.11(C) 57.4(F), 2011, Jun, Kyrgyzstan, KGZ 
14.11(C) 57.41(F), 2012, May, Slovenia, SVN 
14.11(C) 57.41(F), 2004, Jul, Namibia, NAM 
14.11(C) 57.41(F), 2014, Aug, United Kingdom, GBR 
14.12(C) 57.41(F), 2012, Sep, Luxembourg, LUX 
14.12(C) 57.41(F), 2008, May, Czech Republic, CZE 
14.12(C) 57.41(F), 2009, Aug, South Africa, ZAF 
14.12(C) 57.41(F), 2004, Mar, Malta, MLT 
14.12(C) 57.41(F), 2006, Nov, Portugal, PRT 
14.12(C) 57.42(F), 2016, Sep, Belarus, BLR 
14.12(C) 57.42(F), 2006, Jan, Egypt, EGY 
14.12(C) 57.42(F), 2003, Mar, Tunisia, TUN 
14.13(C) 57.43(F), 2003, Nov, Morocco, MAR 
14.13(C) 57.43(F), 2011, Sep, China, CHN 
14.13(C) 57.43(F), 2016, May, Belgium, BEL 
14.13(C) 57.43(F), 2005, May, Slovenia, SVN 
14.13(C) 57.43(F), 2006, Sep, Estonia, EST 
14.13(C) 57.44(F), 2002, Mar, Morocco, MAR 
14.14(C) 57.45(F), 2015, Mar, Malta, MLT 
14.14(C) 57.45(F), 2011, Sep, Georgia, GEO 
14.14(C) 57.45(F), 2001, Oct, Belgium, BEL 
14.14(C) 57.45(F), 2001, Jul, Namibia, NAM 
14.14(C) 57.45(F), 2011, May, Netherlands, NLD 
14.14(C) 57.45(F), 2014, May, Armenia, ARM 
14.14(C) 57.46(F), 2008, Nov, Lebanon, LBN 
14.14(C) 57.46(F), 2013, Dec, New Zealand, NZL 
14.15(C) 57.46(F), 2004, Jul, Ireland, IRL 
14.15(C) 57.46(F), 2009, Dec, Tunisia, TUN 
14.15(C) 57.46(F), 2001, May, Poland, POL 
14.15(C) 57.47(F), 2011, Jun, Tajikistan, TJK 
14.15(C) 57.47(F), 2000, Jun, Denmark, DNK 
14.15(C) 57.47(F), 2006, Jun, Finland, FIN 
14.15(C) 57.47(F), 2012, Sep, Netherlands, NLD 
14.15(C) 57.47(F), 2014, Mar, Syria, SYR 
14.16(C) 57.48(F), 2008, Sep, Republic of Montenegro, MNE 
14.16(C) 57.48(F), 2002, May, Latvia, LVA 
14.16(C) 57.49(F), 2010, Aug, South Africa, ZAF 
14.16(C) 57.49(F), 2002, Sep, China, CHN 
14.16(C) 57.5(F), 2008, May, China, CHN 
14.17(C) 57.5(F), 2012, Jun, Latvia, LVA 
14.17(C) 57.5(F), 2001, Jan, Malta, MLT 
14.17(C) 57.5(F), 2003, Sep, Denmark, DNK 
14.17(C) 57.5(F), 2014, Jun, United Kingdom, GBR 
14.17(C) 57.51(F), 2004, Oct, Andorra, AND 
14.17(C) 57.51(F), 2012, May, Armenia, ARM 
14.18(C) 57.52(F), 2016, Nov, Morocco, MAR 
14.18(C) 57.52(F), 2000, Oct, Nepal, NPL 
14.18(C) 57.52(F), 2008, May, Japan, JPN 
14.18(C) 57.52(F), 2000, Jul, Austria, AUT 
14.18(C) 57.52(F), 2013, Jun, Austria, AUT 
14.18(C) 57.53(F), 2009, Jun, Denmark, DNK 
14.18(C) 57.53(F), 2014, May, Italy, ITA 
14.19(C) 57.54(F), 2013, Nov, Morocco, MAR 
14.19(C) 57.54(F), 2015, Jan, Kuwait, KWT 
14.19(C) 57.54(F), 2003, Mar, New Zealand, NZL 
14.19(C) 57.54(F), 2016, May, Macedonia, MKD 
14.19(C) 57.55(F), 2009, May, Belgium, BEL 
14.19(C) 57.55(F), 2005, Oct, Greece, GRC 
14.19(C) 57.55(F), 2000, Dec, Algeria, DZA 
14.19(C) 57.55(F), 2003, Sep, Slovenia, SVN 
14.2(C) 57.55(F), 2000, Jul, United Kingdom, GBR 
14.2(C) 57.55(F), 2000, Aug, South Africa, ZAF 
14.2(C) 57.55(F), 2008, Jan, Saudi Arabia, SAU 
14.2(C) 57.55(F), 2007, Jul, Sweden, SWE 
14.2(C) 57.56(F), 2015, May, Republic of Montenegro, MNE 
14.2(C) 57.56(F), 2001, Sep, France, FRA 
14.2(C) 57.56(F), 2011, Oct, Japan, JPN 
14.2(C) 57.56(F), 2006, May, France, FRA 
14.2(C) 57.56(F), 2008, Sep, Kazakhstan, KAZ 
14.2(C) 57.57(F), 2000, Sep, Uruguay, URY 
14.2(C) 57.57(F), 2016, May, Netherlands, NLD 
14.21(C) 57.57(F), 2010, Apr, Bhutan, BTN 
14.21(C) 57.58(F), 2013, Mar, Morocco, MAR 
14.21(C) 57.58(F), 2011, Nov, Morocco, MAR 
14.21(C) 57.58(F), 2009, Apr, Bhutan, BTN 
14.21(C) 57.59(F), 2012, Dec, Malta, MLT 
14.22(C) 57.59(F), 2002, Feb, New Zealand, NZL 
14.22(C) 57.6(F), 2012, Sep, China, CHN 
14.22(C) 57.6(F), 2004, Aug, Finland, FIN 
14.22(C) 57.6(F), 2004, Jun, Lithuania, LTU 
14.23(C) 57.61(F), 2002, Apr, Afghanistan, AFG 
14.23(C) 57.61(F), 2010, May, Italy, ITA 
14.23(C) 57.62(F), 2013, Sep, Romania, ROU 
14.23(C) 57.62(F), 2011, May, Germany, DEU 
14.23(C) 57.62(F), 2006, Jun, Ireland, IRL 
14.23(C) 57.62(F), 2003, May, Germany, DEU 
14.24(C) 57.63(F), 2015, May, France, FRA 
14.24(C) 57.63(F), 2004, May, Hungary, HUN 
14.24(C) 57.63(F), 2003, Sep, Czech Republic, CZE 
14.24(C) 57.63(F), 2013, Oct, Korea. Republic of, KOR 
14.24(C) 57.64(F), 2001, Oct, Albania, ALB 
14.24(C) 57.64(F), 2016, Sep, United Kingdom, GBR 
14.24(C) 57.64(F), 2009, May, Luxembourg, LUX 
14.25(C) 57.64(F), 2006, Mar, Malta, MLT 
14.25(C) 57.64(F), 2015, Sep, Czech Republic, CZE 
14.25(C) 57.64(F), 2014, Feb, Malta, MLT 
14.25(C) 57.64(F), 2005, Aug, Kyrgyzstan, KGZ 
14.25(C) 57.65(F), 2007, Jan, Malta, MLT 
14.25(C) 57.65(F), 2016, Apr, Lesotho, LSO 
14.25(C) 57.65(F), 2002, Aug, Switzerland, CHE 
14.25(C) 57.65(F), 2006, Mar, Morocco, MAR 
14.25(C) 57.65(F), 2016, Jun, Ireland, IRL 
14.25(C) 57.65(F), 2005, Sep, Lithuania, LTU 
14.25(C) 57.65(F), 2002, Apr, Lesotho, LSO 
14.25(C) 57.65(F), 2001, Sep, Croatia, HRV 
14.25(C) 57.65(F), 2016, Oct, Japan, JPN 
14.25(C) 57.65(F), 2003, Jan, Libya, LBY 
14.25(C) 57.66(F), 2005, Jun, Denmark, DNK 
14.25(C) 57.66(F), 2001, Oct, Croatia, HRV 
14.26(C) 57.66(F), 2008, Jul, Australia, AUS 
14.26(C) 57.67(F), 2005, May, France, FRA 
14.26(C) 57.67(F), 2009, Sep, Armenia, ARM 
14.26(C) 57.67(F), 2014, Sep, Kazakhstan, KAZ 
14.26(C) 57.67(F), 2006, May, Romania, ROU 
14.26(C) 57.67(F), 2015, May, Slovenia, SVN 
14.26(C) 57.67(F), 2000, Jan, New Zealand, NZL 
14.26(C) 57.68(F), 2016, Jun, Tajikistan, TJK 
14.26(C) 57.68(F), 2011, May, Macedonia, MKD 
14.27(C) 57.68(F), 2001, Sep, Kazakhstan, KAZ 
14.27(C) 57.68(F), 2006, Jun, Switzerland, CHE 
14.27(C) 57.69(F), 2012, Oct, Lesotho, LSO 
14.27(C) 57.69(F), 2013, Sep, Netherlands, NLD 
14.27(C) 57.69(F), 2004, Sep, Georgia, GEO 
14.28(C) 57.7(F), 2004, May, Spain, ESP 
14.28(C) 57.7(F), 2001, Jun, Latvia, LVA 
14.28(C) 57.7(F), 2006, Jun, United Kingdom, GBR 
14.28(C) 57.71(F), 2007, Jul, Australia, AUS 
14.28(C) 57.71(F), 2003, May, Andorra, AND 
14.28(C) 57.71(F), 2010, Aug, United Kingdom, GBR 
14.28(C) 57.71(F), 2001, May, Turkey, TUR 
14.28(C) 57.71(F), 2003, Oct, Afghanistan, AFG 
14.29(C) 57.72(F), 2010, Oct, Bhutan, BTN 
14.29(C) 57.72(F), 2015, Sep, Uruguay, URY 
14.29(C) 57.72(F), 2006, May, Japan, JPN 
14.29(C) 57.72(F), 2011, Jun, Australia, AUS 
14.3(C) 57.73(F), 2009, Dec, Cyprus, CYP 
14.3(C) 57.73(F), 2005, Oct, Andorra, AND 
14.3(C) 57.73(F), 2007, Oct, Turkmenistan, TKM 
14.3(C) 57.74(F), 2000, Apr, Azerbaijan, AZE 
14.3(C) 57.74(F), 2007, May, Japan, JPN 
14.3(C) 57.74(F), 2013, Jul, Sweden, SWE 
14.3(C) 57.74(F), 2012, Dec, New Zealand, NZL 
14.3(C) 57.74(F), 2015, Sep, China, CHN 
14.3(C) 57.75(F), 2002, Jul, United Kingdom, GBR 
14.31(C) 57.75(F), 2008, May, Ukraine, UKR 
14.31(C) 57.75(F), 2009, Oct, Korea. Republic of, KOR 
14.31(C) 57.75(F), 2002, May, Spain, ESP 
